,text,score
15345,ABB Deutsche Bank upgraded its recommendation on Swiss-Swedish engineering group ABB Ltd. to ` Buy ' from ` Hold ' . ,1.0
15346,"`` I am very pleased and proud of our performance last year , '' Chief Executive Juha Rantanen said in a statement . ",1.0
15347,`` Our design team has long admired Marimekko 's vivid patterns and colors . ,1.0
15348,"`` Overall , we 're pleased with the startup curve ... and we 're pleased with the quality of the paper , '' Stora spokeswoman Patricia Dietz said Tuesday . ",1.0
15349,`` We are pleased with the efforts of both negotiating teams and look forward to a productive four years ahead . '' ,1.0
15350,"`` We are very pleased to be working with Fujitsu and NTT DoCoMo to advance the progress of LTE , '' said Juergen Walter , Head of Converged Core , Nokia Siemens Networks . ",1.0
15351,A memorandum of understanding on cooperation between the Finnish Global Chemical Company KEMIRA and Vietnam National Chemicals Group ( Vinachem ) was signed on this occasion . ,1.0
15352,EuroChem CFO Andrey Ilyin said : `` This facility marks another important step for EuroChem in securing the long-term financing necessary for our potash and other strategic projects '' . ,1.0
15353,"HELSINKI ( Thomson Financial ) - Kone said it has won four orders in Saudi Arabia , United Arab Emirates and Qatar worth 40 mln eur . ",1.0
15354,"( ADP News ) - Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV ) announced on Friday it won orders worth EUR 10 million ( USD 13.2 m ) to deliver linkspans to Jordan , Morocco and Ireland . ",1.0
15355,Merrill Lynch analyst Campbell Morgan upgraded his recommendation on PaperlinX from `` neutral '' to `` buy '' in May . ,1.0
15356,"OUTOTEC OYJ PRESS RELEASE , FEBRUARY 19 , 2008 AT 11.00 AM Outotec has won two large minerals processing technology orders from Mirabela Mineracao do Brasil Ltda , Brazil and from Cumerio Med JSCo , Bulgaria . ",1.0
15357,"Outotec said it won new orders worth 492.9 mln eur during the quarter , compared with 240.4 mln eur a year earlier . ",1.0
15358,Raute said it has won an order worth around 15 mln eur to supply several plywood production lines to mills operated by Russian wood products company Sveza Group . ,1.0
15359,"SysOpen Digia Plc , Press release , 7 February 2006 IBM Finland has rewarded its most distinguished partner companies for 2005 . ",1.0
15360,"The brokerage said 2006 has seen a ` true turning point ' in European steel base prices , with better pricing seen carrying through the second quarter of 2006 . ",1.0
15361,The concept enables a commercially affordable way to manufacture high-quality TCO coated glass for the solar industry . ,1.0
15362,The purpose of this action is to ensure company 's cost effectiveness this year and in the near future . ,1.0
15363,"This location makes the mall a convenient place to shop for consumers from three large residential areas nearby : Jaroszowka , Wysockiego and Zgody . ",1.0
15364,"Tieto offers Aktia a good foundation and the required support services for implementing the update project , ' says Juha Volotinen , responsible for Aktia 's web services . ",1.0
15365,"We are glad that our long co-operation with SODRA continues '' , comments Stig-Goran Sandberg , Affecto 's Area Manager for Baltic operations . ",1.0
15366,"`` Lining stone sales were also good in the early autumn , and order books are strong to the end of the year . ",1.0
15367,"`` This vessel order will help Aspo secure the long-term competitiveness of its fleet , both in terms of technology and pricing . ",1.0
15368,15 December 2010 - Finnish-German telecoms equipment maker Nokia Siemens Networks said today it won a contract to upgrade the radio network of home-based telecommunications company Elisa Oyj HEL : ELI1V . ,1.0
15369,Finnish KCI Konecranes has been awarded an order for four hot metal ladle cranes by Indian steel producer Bhushan Steel & Strips to be delivered in 2007 . ,1.0
15370,Finnish Raute Precision has won large glass batch plant and mortar plant orders from Mexico and the US . ,1.0
15371,"Vaahto Pulp & Paper , of Finnish Vaahto Group , has been awarded an order to renovate Finnish-Swedish forest industry company Stora Enso 's paperboard machine at the Ingerois Board Mill in Finland . ",1.0
15372,"Combining the two producers will create a strong EU-based fertilizer industry capable of meeting global competition , they added . ",1.0
15373,"Finnish IT solutions provider Affecto Oyj said today that it has won a frame contract , valued at some EUR2m , to implement the next phase of its insurance application for South African Mutual & Federal Insurance Company Limited M&F . ",1.0
15374,HELSINKI AFX - KCI Konecranes said it has won an order for four hot metal ladle cranes from Indian steel producer Bhushan Steel and Strips Ltd. . ,1.0
15375,HELSINKI AFX - Outokumpu said its technology unit has won a 28 mln eur contract from Bosnia-Herzegovina 's Aluminij dd Mostar to upgrade an anode plant . ,1.0
15376,"However , the bottom-line result improved thanks to positive financial items . ",1.0
15377,"Kesko Agro Lietuva , the agricultural machinery and grain trader and another member of the Kesko Group , boosted its sales by 42.9 percent to 13.4 million euros , VAT inclusive . ",1.0
15378,"Lee & Man Paper and Metso have a long and prosperous co-operation , a good example of which are the Changshu and Hongmei kraftliner machines delivered earlier . ",1.0
15379,"London 's leading shares today jumped almost 100 points , or 1.7 % , as the market opened . ",1.0
15380,"Mika Stahlberg , VP F-Secure Labs , said , `` We are excited and proud that F-Secure has been recognized by AV-Comparatives as the Product of the Year . ",1.0
15381,"The Ministry of Water in Tanzania has awarded Poyry a water and sanitation engineering assignment for the rehabilitation and extension of water supply and sanitation infrastructure in Bukoba and Musoma , situated at Lake Victoria in northern Tanzania . ",1.0
15382,The policy was also aimed at making the companies more profitable and competitive . ,1.0
15383,"The three year turn-around program is expected to ensure Salomon 's future competitiveness , the company said . ",1.0
15384,"We are very pleased with the fine co-operation between the two countries in recent times , he said . ",1.0
15385,"Finland 's leading metals group Outokumpu said its fourth-quarter net profit more than tripled on the back of strong global demand for stainless steel , soaring base metal prices and proceeds from the sale of its technology unit . ",1.0
15386,"Neste Oil Corporation is a refining and marketing company concentrating on clean , high-quality traffic fuels . ",0.0
15387,"The company has the poser , who wants to impress people with the latest handset . ",0.0
15388,"`` We are delighted to announce our support for Intel based handheld platforms , the capabilities of which have made our development easier and faster . ",1.0
15389,"According to Bosse , the present cooperation is beneficial to all parties , however . ",1.0
15390,Finnish insurance company Fennia and Kesko Group are ending their loyal customer cooperation . ,-1.0
