,text,score
13172,igor and oleg yankov   who currently manage moron and vitim   will hold onto the   stake for now   ,0.0
13173,image data produced by the browser at the phone server is converted into a bitmapped image that is sent to the handset for display      ,0.0
13174,in   million tonnes co2 of eua   eu allowance   emissions credit in eu   was traded with an underlying market value approx   ,0.0
13175,in talentum will disclose three interim reports   q1   january   march   on friday   april     q2   april   june   on friday   july     q3   july   september   on friday   october     ,0.0
13176,in   the steel industry accounted for percent of the cargo volumes transported   whereas the energy industry accounted for percent and other industries for percent   ,0.0
13177,in a letter to economic affairs minister   the listed estonian shipping company tallink asks for the approval to be entitled to a   cut in port fees in   ,0.0
13178,in a recent interview with the financial times   ft     sampo  s board chairman bjorn wahlroos said if p c was certainly for sale and the price had been set at sek billion   confirming earlier statements   ,0.0
13179,in a release on oct    peab said the two businesses will continue to be conducted under the brands cliffton and stockholm entreprenad   both part of the peab group   ,0.0
13180,in addition   mids are always online and enable full internet browsing   ,0.0
13181,in addition   the contract includes modification of the effluent treatment plant at follum   ,0.0
13182,in his current position   manty has worked since   ,0.0
13183,in the fourth quarter of   oko banks expects the operating environment for banking and investment services to remain similar to that in january september   ,0.0
13184,in the meantime the ceo  s duties will be assumed by outotec  s deputy ceo seppo rantakari   ,0.0
13185,in the sinter plant   limestone and coke breeze are mixed with the iron ore concentrate and sintered into lump form or sinter for use in the blast furnaces as a raw material for iron making   ,0.0
13186,in this way   the industry  s starting point has been the consumers   needs   ,0.0
13187,in total   more than surveillance cameras will be handled and managed according to a variety of needs   the company said   ,0.0
13188,in volume   the focus is already outside finland   as   of the group  s products are made in poland and the baltic countries   ,0.0
13189,incap   headquartered in oulu   finland   is a electronics contract manufacturer with some employees in finland   estonia and india   ,0.0
13190,incap contract manufacturing is a subsidiary of incap corporation of finland   ,0.0
13191,includes company and brand share data by category   as well as distribution channel data   ,0.0
13192,indigo and somoncom serve 000 subscribers and had a market share of approximately   as of may   ,0.0
13193,industry in asia    pakistan   malaysia   taiwan and philippines today   global research   data services is going to publish several market analyses about the cement markets in asia   ,0.0
13194,investment management and investment advisory services are the company  s sole line of business   ,0.0
13195,investments are not disclosed   ,0.0
13196,investments in product development stood at 0 mln euro     8 mln     ,0.0
13197,isms does not disclose its financial results   the daily said   ,0.0
13198,it also includes the installation of new equipment   training and start up services   as well as service work of the shoe press delivered by vaahto in   ,0.0
13199,it is expected to be online by   ,0.0
13200,it  s not   ,0.0
13201,it was decided that the auditors are reimbursed according to invoice   ,0.0
13202,it will report full year results on august   ,0.0
13203,its annual capacity is some 000 mw   ,0.0
13204,its market share is percent according to ac nielsen  s data   ,0.0
13205,its product portfolio comprises harvesters   forwarders   harvester heads   as well as cranes and loaders   ,0.0
13206,janis arbidans   ceo of yit celtnieciba   said the company was focusing on housing and real estate development market   ,0.0
13207,jeder beta tester erh  lt kostenlos sechs monate lang updates und hat laut eigener aussage die m  glichkeit   die finale version zu beeinflussen   ,0.0
13208,jon risfelt has previously held operational executive positions in europolitan   ericsson   sas   american express card and travel divisions   as well as nyman   schultz   ceo     vodafone sweden   ceo     and gambro renal products   ceo     ,0.0
